"Front","Back","Tag","ID"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 42</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin és l’objecte general de la Llei 5/1994 en matèria de serveis d’emergència?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Regular els plans de protecció civil territorials i especials de Catalunya.</div><div style=""padding: 5px 0;""><b>B)</b> Ordenar principalment els serveis municipals de prevenció i extinció d’incendis.</div><div style=""padding: 5px 0;""><b>C)</b> Ordenar les accions i els serveis de prevenció i extinció d’incendis i de salvaments a Catalunya.</div><div style=""padding: 5px 0;""><b>D)</b> Regular el règim dels bombers voluntaris sense fixar l’estructura del Cos de Bombers.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) Ordenar les accions i els serveis de prevenció i extinció d’incendis i de salvaments a Catalunya.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La Llei 5/1994 ordena de manera general les accions i els serveis de prevenció i extinció d’incendis i de salvaments a Catalunya.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18744"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 43</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Qui homologa els plans bàsics d’emergència municipal?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> El consell comarcal corresponent.</div><div style=""padding: 5px 0;""><b>B)</b> La Comissió de Protecció Civil de Catalunya.</div><div style=""padding: 5px 0;""><b>C)</b> El Govern de la Generalitat.</div><div style=""padding: 5px 0;""><b>D)</b> L’alcalde o alcaldessa.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) La Comissió de Protecció Civil de Catalunya.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La CPCC homologa els plans municipals de protecció civil que li corresponen.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18835"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 44</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quines emergències han de contemplar els plans d’autoprotecció?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Les emergències que impliquin la mobilització de grups d’actuació externs al titular de l’activitat.</div><div style=""padding: 5px 0;""><b>B)</b> Les emergències municipals que requereixin l’activació del CECOPAL, encara que no afectin el centre.</div><div style=""padding: 5px 0;""><b>C)</b> Les emergències territorials declarades d’interès de Catalunya, amb independència de la seva afectació.</div><div style=""padding: 5px 0;""><b>D)</b> Les derivades de la pròpia activitat i les situacions de risc, catàstrofe o calamitat pública que els puguin afectar.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) Les derivades de la pròpia activitat i les situacions de risc, catàstrofe o calamitat pública que els puguin afectar.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’autoprotecció cobreix tant les emergències generades per l’activitat com les situacions externes que poden afectar-la.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18849"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 45</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Qui declara la situació d’emergència en un municipi que no disposa de pla de protecció civil?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> L’alcalde o alcaldessa.</div><div style=""padding: 5px 0;""><b>B)</b> El conseller o consellera d’Interior.</div><div style=""padding: 5px 0;""><b>C)</b> El president o presidenta del consell comarcal.</div><div style=""padding: 5px 0;""><b>D)</b> El director o directora del CECAT.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: A</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">A) L’alcalde o alcaldessa.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Quan el municipi no disposa de pla de protecció civil, la declaració de la situació d’emergència correspon a l’alcaldia.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18854"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 46</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina funció de l’alcalde o alcaldessa és indelegable en protecció civil municipal?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Exercir la direcció superior del CECOPAL.</div><div style=""padding: 5px 0;""><b>B)</b> Requerir la col·laboració d’entitats privades i de particulars.</div><div style=""padding: 5px 0;""><b>C)</b> Elaborar i mantenir el catàleg municipal de recursos i serveis.</div><div style=""padding: 5px 0;""><b>D)</b> Declarar l’activació i la desactivació dels plans de protecció civil d’àmbit municipal.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) Elaborar i mantenir el catàleg municipal de recursos i serveis.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Elaborar i mantenir el catàleg de recursos i serveis és una de les funcions indelegables atribuïdes a l’alcaldia.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18871"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 47</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin règim econòmic tenen les prestacions personals exigides per risc greu, catàstrofe o calamitat?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Generen una indemnització calculada segons el temps de prestació.</div><div style=""padding: 5px 0;""><b>B)</b> No generen dret a indemnització per la prestació personal exigida.</div><div style=""padding: 5px 0;""><b>C)</b> Generen una gratificació determinada per l’autoritat competent.</div><div style=""padding: 5px 0;""><b>D)</b> Generen una compensació vinculada als mitjans personals mobilitzats.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) No generen dret a indemnització per la prestació personal exigida.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Les prestacions personals exigides en aquests supòsits no comporten indemnització, a diferència de la requisa o ocupació de béns.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18750"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 48</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Qui determina les condicions de formació dels bombers d’empresa i qui n’expedeix l’acreditació?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> L’ISPC determina les condicions de formació i el Departament d’Interior n’expedeix l’acreditació.</div><div style=""padding: 5px 0;""><b>B)</b> El Cos de Bombers determina les condicions de formació i l’empresa n’expedeix l’acreditació.</div><div style=""padding: 5px 0;""><b>C)</b> El Departament d’Interior determina les condicions de formació i l’ISPC n’expedeix l’acreditació.</div><div style=""padding: 5px 0;""><b>D)</b> L’empresa determina les condicions de formació i l’ISPC n’expedeix l’acreditació.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) El Departament d’Interior determina les condicions de formació i l’ISPC n’expedeix l’acreditació.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> El Departament d’Interior fixa les condicions de formació dels bombers d’empresa i l’ISPC expedeix l’acreditació corresponent.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18804"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 49</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Qui pot actuar com a autoritat de protecció civil en l’àmbit territorial d’un pla?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> L’alcalde o alcaldessa del municipi afectat, com a autoritat local de protecció civil.</div><div style=""padding: 5px 0;""><b>B)</b> El director o directora del CECAT, com a responsable del centre de coordinació.</div><div style=""padding: 5px 0;""><b>C)</b> El director o directora del pla, o la persona en qui delegui el mateix pla.</div><div style=""padding: 5px 0;""><b>D)</b> El conseller o consellera d’Interior, com a autoritat superior de protecció civil.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) El director o directora del pla, o la persona en qui delegui el mateix pla.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> En l’àmbit territorial d’un pla, són autoritat de protecció civil el director o directora del pla o la persona en qui el mateix pla delegui.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18861"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 50</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">A qui correspon l’aprovació dels plans especials de protecció civil?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> A la Comissió de Protecció Civil de Catalunya.</div><div style=""padding: 5px 0;""><b>B)</b> Al Govern de la Generalitat.</div><div style=""padding: 5px 0;""><b>C)</b> Al conseller o consellera d’Interior.</div><div style=""padding: 5px 0;""><b>D)</b> Als plens dels municipis afectats.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Al Govern de la Generalitat.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Els plans especials són aprovats pel Govern, amb l’informe previ de la Comissió de Protecció Civil de Catalunya.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18844"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 51</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin percentatge de places es pot reservar a la promoció interna de sotsinspector o sotsinspectora?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Fins a un 65 %.</div><div style=""padding: 5px 0;""><b>B)</b> Fins a un 75 %.</div><div style=""padding: 5px 0;""><b>C)</b> Fins a un 40 %.</div><div style=""padding: 5px 0;""><b>D)</b> Fins a un 50 %.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: A</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">A) Fins a un 65 %.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Es pot reservar fins al 65 % de les places de sotsinspector o sotsinspectora per a promoció interna.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18775"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 52</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Com han de difondre els mitjans de comunicació els avisos de les autoritats de protecció civil?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> De manera prioritària, immediata i gratuïta.</div><div style=""padding: 5px 0;""><b>B)</b> De manera immediata i gratuïta, però subjecta a la programació ordinària del mitjà.</div><div style=""padding: 5px 0;""><b>C)</b> De manera prioritària i gratuïta, després de la validació per l’autoritat municipal.</div><div style=""padding: 5px 0;""><b>D)</b> De manera prioritària i immediata, amb compensació econòmica quan el mitjà sigui privat.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: A</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">A) De manera prioritària, immediata i gratuïta.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Els mitjans de comunicació han de transmetre o publicar de manera prioritària, immediata i gratuïta els avisos i les instruccions facilitats per les autoritats de protecció civil.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18826"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 53</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin tràmit precedeix l’aprovació del PROCICAT pel Govern?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> L’audiència prèvia dels alcaldes de tots els municipis de Catalunya.</div><div style=""padding: 5px 0;""><b>B)</b> L’autorització del Centre de Coordinació Operativa de Catalunya.</div><div style=""padding: 5px 0;""><b>C)</b> L’informe previ de la Comissió de Protecció Civil de Catalunya.</div><div style=""padding: 5px 0;""><b>D)</b> L’homologació prèvia de tots els plans municipals integrats.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) L’informe previ de la Comissió de Protecció Civil de Catalunya.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’aprovació del PROCICAT requereix l’informe previ de la CPCC.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18838"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 54</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Qui ha de declarar formalment la desactivació d’un pla de protecció civil?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> L’autoritat de protecció civil del pla d’àmbit superior.</div><div style=""padding: 5px 0;""><b>B)</b> El Centre de Coordinació Operativa de Catalunya.</div><div style=""padding: 5px 0;""><b>C)</b> La Comissió de Protecció Civil de Catalunya.</div><div style=""padding: 5px 0;""><b>D)</b> El director o directora del pla.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) El director o directora del pla.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La desactivació dels plans de protecció civil ha de ser declarada formalment pels seus directors o directores.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18856"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 55</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quan exerceix com a cap de guàrdia, quin comandament correspon a l’escala superior?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> La inspecció i el comandament d’unitats operatives i logístiques.</div><div style=""padding: 5px 0;""><b>B)</b> El comandament operatiu sense funcions de direcció.</div><div style=""padding: 5px 0;""><b>C)</b> La direcció i el comandament quan actua com a cap de guàrdia.</div><div style=""padding: 5px 0;""><b>D)</b> La coordinació i el comandament d’unitats tècniques i operatives.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) La direcció i el comandament quan actua com a cap de guàrdia.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> En funcions de cap de guàrdia, l’escala superior exerceix direcció i comandament.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18762"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 56</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin curs de l’ISPC s’associa a la promoció interna de caporal, sergent i oficial?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> El curs selectiu propi de la promoció interna.</div><div style=""padding: 5px 0;""><b>B)</b> El curs selectiu amb un període addicional de pràctiques.</div><div style=""padding: 5px 0;""><b>C)</b> El curs d’habilitació per exercir com a bomber d’empresa.</div><div style=""padding: 5px 0;""><b>D)</b> El curs de formació permanent del personal dels SPEIS.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: A</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">A) El curs selectiu propi de la promoció interna.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La promoció interna de caporal, sergent i oficial incorpora un curs selectiu.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18769"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 57</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin contingut del PROCICAT orienta el retorn a la normalitat?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Els criteris per transferir la direcció del pla als municipis afectats.</div><div style=""padding: 5px 0;""><b>B)</b> Les directrius bàsiques per restablir els serveis i recuperar la normalitat.</div><div style=""padding: 5px 0;""><b>C)</b> Les instruccions per substituir els serveis essencials per recursos privats.</div><div style=""padding: 5px 0;""><b>D)</b> Les normes per crear associacions de voluntariat després de l’emergència.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Les directrius bàsiques per restablir els serveis i recuperar la normalitat.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> El PROCICAT ha d’incloure directrius bàsiques de restabliment de serveis i recuperació de la normalitat.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18841"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 58</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina antiguitat s’exigeix per a la promoció interna a sotsinspector o sotsinspectora?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Tres anys.</div><div style=""padding: 5px 0;""><b>B)</b> Dos anys.</div><div style=""padding: 5px 0;""><b>C)</b> Un any.</div><div style=""padding: 5px 0;""><b>D)</b> Quatre anys.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: A</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">A) Tres anys.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La promoció interna a sotsinspector o sotsinspectora exigeix tres anys d’antiguitat.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18774"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 59</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina conducta es classifica com a falta molt greu en el règim disciplinari del Cos?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Utilitzar l’uniforme o el material de servei en situacions alienes.</div><div style=""padding: 5px 0;""><b>B)</b> Sol·licitar o rebre gratificacions.</div><div style=""padding: 5px 0;""><b>C)</b> Mostrar descurança injustificada en la presentació personal.</div><div style=""padding: 5px 0;""><b>D)</b> No presentar-se amb l’uniforme reglamentari.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Sol·licitar o rebre gratificacions.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Sol·licitar o rebre gratificacions figura entre les conductes tipificades com a falta molt greu.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18794"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 60</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quins drets es destaquen per als bombers voluntaris en relació amb el servei?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Compensació econòmica ordinària per cada servei i reserva de promoció interna.</div><div style=""padding: 5px 0;""><b>B)</b> Assegurança pels accidents en acte de servei i defensa jurídica.</div><div style=""padding: 5px 0;""><b>C)</b> Reserva de plaça funcionarial i compensació per antiguitat.</div><div style=""padding: 5px 0;""><b>D)</b> Retribució fixa mensual i assegurança fora de servei.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Assegurança pels accidents en acte de servei i defensa jurídica.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Els bombers voluntaris tenen dret a una assegurança que cobreixi accidents en acte de servei i a defensa jurídica.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18802"
